Unnamed: 0,Open,High,Low,Close,Adj Close,Volume,lag1,lag2,lag3,lag7,lag10,SMA_10,SMA_50,returns,EMA_10,EMA_50,RSI,Volatility_10,High_Low_Range,Pct_Change
113,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588836669922,138808800,84.69999694824219,83.9749984741211,88.20999908447266,80.58000183105469,80.4625015258789,83.75649871826172,75.53044982910156,0.012367185927901,83.89838175089436,77.04556909604666,69.78601350297978,2.482078121060539,3.2750015258789062,0.012367185927901092
114,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.07825469970703,165428800,85.74749755859375,84.69999694824219,83.9749984741211,82.875,80.83499908447266,84.4749984741211,76.08379974365235,0.0265022204632827,84.64776627674381,77.47593880377293,72.93101920997064,2.580401382307089,2.1200027465820312,0.026502220463282766
115,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95846557617188,114406400,88.0199966430664,85.74749755859375,84.69999694824219,83.36499786376953,81.27999877929688,85.13674850463867,76.52939971923828,-0.0013917014685934,85.23862678723997,77.88462744223175,72.39990437108611,2.5177723397510796,1.0774993896484375,-0.0013917014685934648
116,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.99269104003906,96820400,87.89749908447266,88.0199966430664,85.74749755859375,85.99749755859375,80.58000183105469,85.8719985961914,76.99089981079102,0.000398232742387,85.72842241621125,78.27866176789254,72.7542238606047,2.0736166086275163,1.0575027465820312,0.0003982327423870391
117,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50127410888672,264476000,87.93250274658203,87.89749908447266,88.0199966430664,88.20999908447266,82.875,86.32749862670899,77.40914978027344,-0.0057146382248943,86.0378002142048,78.63753778896248,69.26054217121569,1.8278566232914144,2.8525009155273438,-0.005714638224894375
118,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.7383041381836,135445200,87.43000030517578,87.93250274658203,87.89749908447266,83.9749984741211,83.36499786376953,86.96274871826172,77.8635498046875,0.0261637706294926,86.7068363169488,79.07204606309324,72.20347956168493,1.7872947277238076,2.0774993896484375,0.0261637706294926
119,91.0,93.09500122070312,90.56749725341795,91.63249969482422,89.6110610961914,212155600,89.71749877929688,87.43000030517578,87.93250274658203,84.69999694824219,85.99749755859375,87.52624893188477,78.32994979858398,0.0213447871550476,87.60241147656251,79.56461287218073,74.1064217680017,2.2717917908332854,2.5275039672851705,0.021344787155047618
120,91.25,92.19750213623048,89.62999725341797,90.01499938964844,88.02924346923828,192623200,91.63249969482422,89.71749877929688,87.43000030517578,85.74749755859375,88.20999908447266,87.70674896240234,78.6949998474121,-0.0176520373291436,88.0410638243963,79.97443195129712,71.06966908394787,2.4002292350654058,2.567504882812514,-0.017652037329143666
121,90.1750030517578,91.25,89.39250183105469,91.20999908447266,89.19789123535156,137522400,90.01499938964844,91.63249969482422,89.71749877929688,88.0199966430664,83.9749984741211,88.4302490234375,79.09704986572265,0.0132755618833191,88.6172338716829,80.41504242710793,69.57491480987613,2.2351281284571516,1.8574981689453125,0.013275561883319131
122,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,86.45722198486328,205256800,91.20999908447266,90.01499938964844,91.63249969482422,87.89749908447266,84.69999694824219,88.80099945068359,79.43174987792969,-0.0307257744973118,88.57910066241385,80.72847218371952,60.682137827217055,1.8157752516512338,3.0750045776367045,-0.030725774497311842
123,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44976043701172,130646000,88.40750122070312,91.20999908447266,90.01499938964844,87.93250274658203,85.74749755859375,89.27074966430663,79.82664993286133,0.0230466696376208,88.91835503194301,81.10951247827265,59.66533129462777,1.521898238908349,2.722503662109375,0.02304666963762081
124,90.0199966430664,91.49500274658205,90.0,91.1999969482422,89.1881103515625,140223200,90.44499969482422,88.40750122070312,91.20999908447266,87.43000030517578,88.0199966430664,89.58874969482422,80.26599990844727,0.0083475842331302,89.33319901672468,81.50521775160479,56.937351505575506,1.5631854945971462,1.4950027465820455,0.0083475842331302
125,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.0194091796875,110737200,91.1999969482422,90.44499969482422,88.40750122070312,89.71749877929688,87.89749908447266,89.90174942016601,80.74469985961915,-0.0018914541241649,89.64125307511847,81.87864044126306,70.16440231558452,1.498959454271535,0.8624954223632812,-0.0018914541241649152
126,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.0194091796875,114041600,91.02749633789062,91.1999969482422,90.44499969482422,91.63249969482422,87.93250274658203,90.21124877929688,81.18474975585937,0.0,89.8932973047134,82.23741910387591,68.87397626137067,1.3602855148938733,1.7074966430664062,0.0
127,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40069580078124,118655600,91.02749633789062,91.02749633789062,91.1999969482422,90.01499938964844,87.43000030517578,90.8144989013672,81.67884979248046,0.0267502159891297,90.54224352674349,82.67761841454269,71.25345266854336,1.3270512167897481,1.4775009155273438,0.026750215989129744
128,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,91.1170883178711,112424400,93.4625015258789,91.02749633789062,91.02749633789062,91.20999908447266,89.71749877929688,91.15999908447266,82.12744979858398,-0.0031028584811315,91.0204720873995,83.08918242222148,65.93475459238252,1.4534496671459491,1.5974960327148295,-0.003102858481131565
129,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23922729492188,117092000,93.17250061035156,93.4625015258789,91.02749633789062,88.40750122070312,91.63249969482422,91.53099899291992,82.61844970703125,0.0232901140865615,91.80629512228992,83.56970463230289,70.43644818358456,1.969384589834071,1.285003662109375,0.023290114086561564
130,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,93.64019012451172,125642800,95.34249877929688,93.17250061035156,93.4625015258789,90.44499969482422,90.01499938964844,92.1047492980957,83.14059982299804,0.0043003242767787,92.52378736212926,84.04746140913048,71.03280803109537,2.288551783835082,1.644996643066392,0.004300324276778733
131,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,93.80398559570312,90257200,95.75250244140624,95.34249877929688,93.17250061035156,91.1999969482422,91.20999908447266,92.57574920654297,83.62034973144532,0.0017492569203774,93.14128023609581,84.51305108598596,73.2539006878785,2.5533063590790155,1.2750015258789205,0.0017492569203774178
132,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,93.3712387084961,191649200,95.91999816894533,95.75250244140624,95.34249877929688,91.02749633789062,88.40750122070312,93.2827491760254,84.06089981079101,-0.0046131908034298,93.56604763235607,84.94302951067387,67.5502849749243,2.229143891733484,4.6975021362304545,-0.004613190803429812
133,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,94.91639709472656,170989200,95.47750091552734,95.91999816894533,95.75250244140624,91.02749633789062,90.44499969482422,93.94399948120116,84.55669982910156,0.0165484204750248,94.20085765312443,85.4181068924742,66.87404068947905,2.274133904732778,3.3774948120117188,0.016548420475024805
134,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,95.56917572021484,153198000,97.05750274658205,95.47750091552734,95.91999816894533,93.4625015258789,91.1999969482422,94.59649963378908,85.04539978027344,0.0068773222950304,94.84161052966928,85.90073009175447,75.487613135781,2.334618792156211,2.757499694824247,0.0068773222950304636
